0.5
1.3
0.9
3.1
0.9
1.1
2.3
4.4
2.2
0.6
0.6
0.8
1.6
0.8
3.9
1.5
1.1
1.2
1.8
0.8
3.2
2.5
0.6
1.3
3.9
1.8
0.8
1.1
3
3
